	Protein1	Protein2	spearman_erythrocyte	Spearman_all	Pearson_all
1901	Q7KQL9	Q8IIG6	-0.28571428571428575	0.366600790513834	0.9606473172690589
1902	Q8IB24	Q8II24	0.9761904761904763	0.9466403162055337	0.966462755185781
1903	Q8I0U8	Q8I6U6	-0.023809523809523815	0.4407114624505929	0.04364371501689822
1904	Q8I3R0	Q8IKM5	0.9285714285714287	0.9199604743083004	0.9827964020591324
1905	Q7KQL5	Q8I1V1	0.7857142857142858	0.8280632411067194	0.9747944174209235
1906	Q8IK15	Q8IL02	-0.38095238095238104	-0.10869565217391304	-0.2592124036043201
1907	Q8I492	Q8IAX5	0.28571428571428575	0.4614624505928854	0.835341948207875
1908	C0H4A6	Q8IJV6	0.4761904761904762	0.7480237154150197	0.9576476217500468
1909	Q8II43	Q8II82	0.6904761904761906	0.7164031620553359	0.8649520809884284
1910	Q8IAX6	Q8IL02	0.9047619047619048	0.8883399209486167	0.9960085060377502
1911	O97306	Q8ILZ7	-0.07142857142857144	0.6482213438735179	0.8832086559859742
1912	Q6ZMA8	Q8IM10	0.8571428571428572	0.9189723320158102	0.9613446827610567
1913	A0A144A3N9	Q8I0P6	0.6904761904761906	0.9308300395256918	0.8406937881559502
1914	Q8IC01	Q8II43	0.9285714285714287	0.9318181818181819	0.9942061333059352
1915	C6KTB3	O77312	0.11904761904761905	0.7786561264822135	0.9758302813351278
1916	Q6ZMA7	Q8I0P6	0.880952380952381	0.6403162055335968	0.9148098966334868
1917	O96153	Q8I5L6	0.7619047619047621	0.8913043478260869	0.9871574488675732
1918	Q8I3R0	Q8IDB0	0.9761904761904763	0.9535573122529646	0.9905042000592066
1919	C0H5H0	Q8IAX5	0.11904761904761905	0.3527667984189723	0.7343371440966725
1920	O97247	Q8IBR6	0.7857142857142858	0.8577075098814229	0.8988621710538396
1921	Q8IK07	Q8IKC8	-0.8333333333333335	-0.06818181818181818	0.4250108299468484
1922	Q8I6T3	Q8IJW0	0.9285714285714287	0.7420948616600791	0.9877954845057281
1923	Q8IEK3	Q8IKK7	0.4523809523809524	0.46640316205533605	0.7382713281042661
1924	Q8IFP3	Q8IKW5	-0.523809523809524	0.316205533596838	0.6879860745500485
1925	C6KT25	Q8I0P6	-0.6190476190476191	-0.010869565217391304	0.610890452725624
1926	O00806	Q8IDR9	0.9523809523809524	0.8567193675889329	0.9735445725493455
1927	O97313	Q8IKM5	0.9523809523809524	0.9486166007905139	0.9950805746812366
1928	Q8IIJ6	Q8IJA0	0.6904761904761906	0.7885375494071146	0.9828526300203995
1929	Q8IEQ1	Q8IKW5	0.1666666666666667	0.31719367588932806	0.7095225706668622
1930	Q8IAX8	Q8IET7	0.5476190476190477	0.7272727272727272	0.9436681466384056
1931	P27362	Q8II61	0.5952380952380953	0.8221343873517787	0.9591359239737772
1932	Q7KQL5	Q8IBG1	-0.2142857142857143	0.7114624505928854	0.10443792720518208
1933	Q8I3Y6	Q8ILS7	0.9761904761904763	0.9051383399209486	0.9125045256317131
1934	C6S3G2	O96252	0.8571428571428572	0.9140316205533597	0.9622572846741111
1935	C0H5H0	Q8IC01	-0.07142857142857144	0.532608695652174	0.5648601124092272
1936	C6KT19	Q8IJC6	-0.6666666666666669	0.042490118577075096	0.8252085853772378
1937	A0A5K1K8Y8	Q8IC01	0.2380952380952381	0.7954545454545455	0.9756229654329832
1938	P61076	Q8II24	0.3333333333333334	0.6600790513833992	0.7207349851249334
1939	Q8I3R0	Q8IDR9	0.9761904761904763	0.8784584980237155	0.9794136295787341
1940	O97313	Q8IK15	-0.261904761904762	-0.3389328063241107	-0.29353700967209717
1941	C0H4A6	Q8I323	0.1666666666666667	0.42885375494071143	0.8436095191004445
1942	C0H5H0	C6KTA4	0.07142857142857144	0.4634387351778656	0.7162357031743195
1943	C6KT18	Q8IJX8	-0.261904761904762	-0.03260869565217391	0.726020697446307
1944	K7NTP5	Q8IBV7	-0.5714285714285715	-0.18774703557312253	0.15195390695112096
1945	Q6ZMA7	Q8II72	0.1666666666666667	0.5513833992094862	0.8792632821583618
1946	A0A5K1K967	C0H5H0	-0.07142857142857144	0.5306324110671937	0.726369449334917
1947	Q8I546	Q8IFM9	0.9047619047619048	0.6511857707509883	0.9335511507381437
1948	Q6ZLZ9	Q8I5C4	-0.023809523809523815	0.1926877470355731	0.6858969416282885
1949	A0A5K1K9F3	Q8IJW0	0.9761904761904763	0.908102766798419	0.998724583742334
1950	C0H5I7	Q8IE66	-0.2380952380952381	-0.3191699604743083	-0.16424013739704735
1951	C6KTA3	Q8IDN4	0.6190476190476191	0.5454545454545454	0.8959652550014752
1952	O97247	Q7KQL9	0.14285714285714288	0.38241106719367585	0.8816293926564152
1953	Q8IIM8	Q8ILL2	-0.2380952380952381	0.25790513833992096	0.9282096709409795
1954	Q8I484	Q8I5J2	-0.5000000000000001	-0.008893280632411068	0.39087066132225706
1955	Q8I2X4	Q8IC05	0.11904761904761905	0.6067193675889329	0.5912588087250958
1956	O97313	Q6ZMA8	0.8571428571428572	0.8992094861660079	0.974475214555617
1957	C0H5I7	Q6ZLZ9	-0.3333333333333334	0.025691699604743084	0.6277759699848179
1958	C0H5C2	Q8I0V2	-0.5476190476190477	0.1383399209486166	0.8532784973355831
1959	C6KT18	Q8IIM8	-0.07142857142857144	0.299407114624506	0.8576566177006015
1960	Q8I5H2	Q8ILI6	0.7619047619047621	0.8705533596837944	0.9064981784541204
1961	Q8I0V2	Q8IKH8	-0.2380952380952381	0.1650197628458498	0.8317726990597261
1962	Q8I487	Q8IIV2	0.0	-0.12055335968379448	-0.2707870407635921
1963	K7NTP5	Q6ZMA7	0.30952380952380953	0.4120553359683795	0.6684032260692125
1964	Q8IIA2	Q8ILL3	0.880952380952381	0.8369565217391305	0.9764810873085691
1965	Q8I5C4	Q8IDF6	0.9047619047619048	0.9031620553359685	0.9671824575717788
1966	Q8IIV2	Q8ILL2	-0.9047619047619048	-0.14525691699604742	0.5988254505902718
1967	Q8IBV7	Q8IIM8	-0.11904761904761905	0.40909090909090917	0.8269652939396095
1968	Q8IEA6	Q8IEJ6	0.7142857142857144	0.6828063241106719	0.8503116883603155
1969	O00806	Q8II61	0.8333333333333335	0.9061264822134387	0.996821334980589
1970	Q7KQL5	Q8IIV1	0.8095238095238096	0.8359683794466403	0.9045121618336499
1971	C0H5C2	Q8ILK3	0.8095238095238096	0.8310276679841897	0.9630446996789221
1972	Q8I431	Q8IBY4	0.9761904761904763	0.9644268774703558	0.9972164603017626
1973	O77323	Q8I5C4	1.0	0.8903162055335968	0.984826101471455
1974	Q8IDG2	Q8IJT1	0.9761904761904763	0.9664031620553359	0.9875185746399511
1975	O96220	O97247	1.0	0.9426877470355731	0.9782586056907392
1976	Q8IFP2	Q8IKH8	0.8571428571428572	0.8814229249011858	0.9450260864349295
1977	C6KT34	O77396	0.9761904761904763	0.9664031620553359	0.9845619188625165
1978	Q8IEK3	Q8IM66	0.6904761904761906	0.6067193675889329	0.9867079770200415
1979	C6KT19	Q8IM10	-0.7142857142857144	0.07114624505928854	0.7669378049987894
1980	O77381	Q8I431	0.9761904761904763	0.9525691699604744	0.9957910466670736
1981	Q8IBI3	Q8IDG3	1.0	0.8932806324110673	0.9904705186712937
1982	O96220	Q8I5B6	0.38095238095238104	0.43577075098814233	0.7690673525866857
1983	Q8IDK7	Q8IL02	0.6428571428571429	0.7302371541501976	0.9678872596350813
1984	Q8IES0	Q8II24	0.523809523809524	0.790513833992095	0.8765279202125152
1985	O00806	Q8IIU8	0.9761904761904763	0.8389328063241107	0.994288380949725
1986	O97245	Q8ILC1	-0.023809523809523815	0.19861660079051385	0.42886619598096976
1987	Q8I3T8	Q8IKH8	0.9761904761904763	0.8972332015810277	0.9901755559869492
1988	Q8I0P6	Q8IKM5	0.880952380952381	0.8448616600790515	0.9952569137536962
1989	Q8I0P6	Q8IM15	0.8095238095238096	0.6847826086956521	0.9512168633609221
1990	P50250	Q7KQL5	0.6190476190476191	0.47332015810276684	0.9353439920943944
1991	Q8II61	Q8IJN7	0.6190476190476191	0.9229249011857708	0.932969248585133
1992	Q8I3R0	Q8IIU8	0.880952380952381	0.9357707509881423	0.9929816161189506
1993	Q8IDR9	Q8IIB4	0.9523809523809524	0.9871541501976285	0.9955746001638234
1994	Q8IAM2	Q8IL80	0.5952380952380953	0.5128458498023715	0.9561367141550392
1995	Q8I323	Q8IJW0	0.9285714285714287	0.8181818181818183	0.9806047590507647
1996	Q8IDG3	Q8IJW0	0.9047619047619048	0.7875494071146245	0.9701244302283146
1997	Q8IDR9	Q8IEK3	-0.30952380952380953	0.20355731225296442	0.7547610345407683
1998	Q8IKT2	Q8ILA4	0.4761904761904762	0.816205533596838	0.7448402757806184
1999	C0H4A6	Q8IL02	0.880952380952381	0.8863636363636364	0.9922815895765604
2000	C0H5I7	O96220	0.9047619047619048	0.9071146245059288	0.9894346431033259
2001	Q8IIX0	Q8IL02	0.9047619047619048	0.9664031620553359	0.9972227432289138
2002	Q8IDR9	Q8IKW5	0.9047619047619048	0.6610671936758893	0.9661401747122695
2003	O97313	Q8II61	0.8571428571428572	0.933794466403162	0.9958350151924774
2004	Q6ZLZ9	Q8I289	0.7142857142857144	0.7549407114624507	0.8516882473703018
2005	Q8I0P6	Q8IDB0	0.9047619047619048	0.8606719367588934	0.9960294632890543
2006	Q8IFM0	Q8IIX5	0.261904761904762	0.35474308300395263	0.12667184343311785
2007	C6KST3	Q8II71	1.0	0.9515810276679842	0.9916910291749146
2008	Q8I0V4	Q8IJN7	0.4285714285714286	0.5859683794466404	0.6879338803708479
2009	Q7KQL5	Q8IEU2	0.9285714285714287	0.9545454545454547	0.9532608702455337
2010	A0A5K1K8W5	Q8IKV8	0.6666666666666669	0.5662055335968379	0.7616146206800578
2011	Q8IJX3	Q8IK89	-0.7857142857142858	-0.14031620553359686	0.7693213497169169
2012	Q8IAX5	Q8IJX3	0.7142857142857144	0.8260869565217392	0.9744947128939243
2013	Q7KQL5	Q8I463	-0.4523809523809524	-0.018774703557312256	0.8179139230542136
2014	Q76NM6	Q8I0P6	0.4047619047619048	0.708498023715415	0.8868796853414905
2015	O77323	O97282	1.0	0.950592885375494	0.9903051013208202
2016	Q8IAX8	Q8IL02	0.4761904761904762	0.9407114624505929	0.9832380565670156
2017	C6KTA3	Q8IKT2	0.30952380952380953	0.5948616600790514	0.9700087015511378
2018	Q8IK83	Q8IM24	0.09581010095306071	0.733201581027668	0.8568939712531478
2019	Q7KQL9	Q8I566	0.4523809523809524	0.2964426877470355	0.8555554077666907
2020	Q8I2H3	Q8IE84	-0.261904761904762	0.5029644268774703	0.984466173534104
2021	C6KST5	Q8IBR6	0.7619047619047621	0.8132411067193677	0.9062007134654166
2022	Q8I431	Q8IDN6	0.261904761904762	0.7766798418972332	0.8584393221988768
2023	A0A5K1K8V8	Q8I0P6	0.880952380952381	0.5513833992094862	0.9586782327442422
2024	O77396	Q8I0U7	0.9761904761904763	0.9792490118577075	0.9986628408011513
2025	O77381	Q9TY99	0.6666666666666669	0.849802371541502	0.6769810628112707
2026	Q76NN7	Q8I0P6	0.9285714285714287	0.7628458498023717	0.9774449461503146
2027	Q8I5M9	Q8IEQ1	0.8571428571428572	0.6541501976284586	0.9777237882896994
2028	K7NTP5	Q8I0P6	0.4047619047619048	0.766798418972332	0.864497094780494
2029	C0H4A6	Q8ID28	0.023809523809523815	0.31521739130434784	0.8581943377295655
2030	Q8I487	Q8IIF0	0.19047619047619052	0.3992094861660079	0.009194175763249691
2031	Q8IJC6	Q8IM10	0.9761904761904763	0.991106719367589	0.9884085159491067
2032	C6KST3	Q8ID43	0.7619047619047621	0.6294466403162056	0.9129554603617958
2033	Q8IE84	Q8IEP9	0.7619047619047621	0.7618577075098815	0.9682246020684122
2034	Q8I623	Q8IJ34	-0.1666666666666667	0.03260869565217391	0.5489775121412179
2035	Q8IDF6	Q8IFP3	-0.4285714285714286	0.27964426877470355	0.7021161323547747
2036	Q7K6A5	Q8IEQ1	-0.9761904761904763	0.08794466403162056	0.449362817085032
2037	O96153	Q8I0U7	0.9285714285714287	0.9624505928853755	0.9927846348135396
2038	Q8IDB0	Q8IKM5	0.9761904761904763	0.9545454545454547	0.9979882332758849
2039	O97282	Q8IJT1	0.38095238095238104	0.7233201581027668	0.7518892930043675
2040	Q8IEB8	Q8IKC8	-0.6428571428571429	-0.1116600790513834	-0.018893601014481495
2041	A0A5K1K9F3	C6KST3	0.9761904761904763	0.8982213438735178	0.9807727427855926
2042	A0A144A3N9	Q76NN6	0.38095238095238104	0.38142292490118584	0.5603100854929048
2043	Q8IE66	Q8II43	-0.38095238095238104	-0.358695652173913	-0.16979280787339712
2044	Q8I320	Q8ILL3	0.880952380952381	0.8814229249011858	0.9593857731205733
2045	Q8IB31	Q8IDB0	-0.5714285714285715	-0.10869565217391304	0.6301029339417774
2046	Q6ZLZ9	Q8II43	-0.1666666666666667	0.09288537549407114	0.6494160909071215
2047	Q76NM3	Q8I261	0.4523809523809524	0.6175889328063241	0.7597889430071538
2048	Q8IIV1	Q8IM10	-0.5000000000000001	-0.23320158102766803	0.4861269805023204
2049	Q8I0V2	Q8IL75	0.7857142857142858	0.83399209486166	0.8891113138745153
2050	C6KSV2	O77323	0.4285714285714286	0.532608695652174	0.9078214167471498
2051	Q8IAU7	Q8IEC8	0.0	0.5158102766798419	0.9753146229981258
2052	O77396	O96153	0.9761904761904763	0.9762845849802372	0.9946343010379626
2053	Q8IDR9	Q8IK83	0.3333333333333334	-0.5464426877470356	-0.44545341269637984
2054	Q6ZMA7	Q8I2F4	0.4047619047619048	0.3112648221343874	-0.00382391738136198
2055	Q8I0P6	Q8II61	0.7380952380952381	0.9258893280632412	0.9943910226436763
2056	C6KSV2	Q8I5B6	-0.6190476190476191	0.17687747035573123	0.7650936291109032
2057	Q6ZMA7	Q8IJC6	0.9285714285714287	0.4782608695652174	0.931483258432779
2058	Q76NN6	Q8ILQ7	0.2142857142857143	0.7104743083003953	0.871029738944723
2059	Q8I261	Q8II71	1.0	0.9367588932806324	0.9981191124115063
2060	Q8IB24	Q8IC01	0.9761904761904763	0.7559288537549407	0.9852614055480103
2061	C6KST5	Q8I323	0.4047619047619048	0.6590909090909092	0.7558585015425141
2062	Q8IIA2	Q8ILI2	0.7619047619047621	0.6254940711462451	0.9177577880850316
2063	C6KT25	Q8IJC6	-0.5714285714285715	-0.15513833992094864	0.6780549439671963
2064	Q8II72	Q8IJ76	-0.09523809523809526	0.35375494071146246	0.7671686900899145
2065	A0A5K1K7U1	C6KST3	0.9761904761904763	0.9515810276679842	0.9878544100872841
2066	O00806	Q8IFM9	0.0	-0.13537549407114624	0.6064376830861595
2067	Q8IDR9	Q8IJX8	0.4761904761904762	0.6739130434782609	0.9460654531035453
2068	C0H5C2	Q8IKM5	0.8571428571428572	0.9367588932806324	0.9909614694389339
2069	Q8IDK7	Q8ILL3	0.7619047619047621	0.824110671936759	0.9778801067533761
2070	C6KT23	Q8IKX4	0.5952380952380953	0.5711462450592886	0.9295033030424832
2071	C6KT23	Q8IIU8	0.7857142857142858	0.9476284584980237	0.9908705360768975
2072	Q8IJN7	Q8IM10	0.9285714285714287	0.9683794466403162	0.96950137353162
2073	O97245	Q8IDJ8	-0.2142857142857143	0.12351778656126483	0.6415515913579752
2074	O00806	Q8IKH8	0.9523809523809524	0.9535573122529646	0.9905978486582931
2075	Q8I2X4	Q8IKP1	-0.38095238095238104	0.3339920948616601	0.9052189073599586
2076	Q8IIF0	Q8IKY4	0.09523809523809526	-0.25691699604743085	-0.3151438434388062
2077	Q8IIX5	Q8IJ76	-0.04761904761904763	0.1442687747035573	0.043996553866857635
2078	Q8I3R0	Q8IKH8	0.9761904761904763	0.9545454545454547	0.9861958778926805
2079	C0H5I7	Q8I2X4	0.19047619047619052	0.5533596837944664	0.5814619057878764
2080	C0H4A6	Q8ILL3	0.9047619047619048	0.9654150197628459	0.9933977128426121
2081	Q8I261	Q8ID43	0.7619047619047621	0.7707509881422924	0.8938612007134097
2082	Q8I566	Q8IM10	-0.1666666666666667	0.026679841897233204	0.7257602820307703
2083	Q8IDR9	Q8IIM8	-0.14285714285714288	0.2875494071146245	0.8980693427160131
2084	O96220	Q8I0U7	0.3571428571428572	0.5306324110671937	0.5865799771274129
2085	Q8ID43	Q8IIG6	-0.09523809523809526	0.15316205533596838	0.9295413207163788
2086	Q8II82	Q8ILS7	0.9761904761904763	0.9387351778656127	0.9139699444721663
2087	Q8IAR3	Q8IJT1	0.9761904761904763	0.9792490118577075	0.9918970679106176
2088	C0H4C7	O77396	0.880952380952381	0.9071146245059288	0.9356872987954798
2089	A0A144A1R5	Q8II36	0.7380952380952381	0.7885375494071146	0.9530561277534496
2090	C0H5C2	Q8IDB0	0.9285714285714287	0.9782608695652174	0.9948602673031597
2091	C6KT18	Q8IL02	-0.6190476190476191	-0.17094861660079053	0.6084341244977147
2092	Q8I0U8	Q8IFM0	0.2380952380952381	0.08102766798418974	-0.0018456583812545002
2093	Q8I5C4	Q8IJN9	0.7142857142857144	0.7025691699604744	0.9617832081352695
2094	Q8IC05	Q8IIA2	0.5476190476190477	0.7509881422924901	0.9226330903359506
2095	Q8I5B6	Q8IKT2	0.6666666666666669	0.7361660079051384	0.9955375613830667
2096	Q8I4T3	Q8IKC8	0.3571428571428572	-0.366600790513834	-0.1839212736928208
2097	Q8I3A1	Q8IC01	0.11904761904761905	0.4397233201581028	0.7333909890913288
2098	O97313	Q8IJ34	0.9047619047619048	0.9634387351778656	0.9781056539054207
2099	Q8IBV7	Q8IL02	-0.9047619047619048	-0.15316205533596838	0.5597787071915178
2100	C0H5C2	Q8IDR9	0.9285714285714287	0.7984189723320158	0.9770138144344127
2101	C0H5C2	Q6ZMA8	0.6904761904761906	0.9090909090909092	0.9732916428389085
2102	Q8IAX8	Q8ILL3	0.5714285714285715	0.8972332015810277	0.978930384406022
2103	Q8IET7	Q8IIB4	0.9761904761904763	0.8418972332015809	0.9737673652484968
2104	A0A5K1K9F3	Q7K6A9	1.0	0.9288537549407114	0.9977495566836293
2105	Q7K6A9	Q8IKC9	1.0	0.9654150197628459	0.9894614189300563
2106	C6KT25	Q8IM10	-0.5000000000000001	-0.16205533596837948	0.5754798611507532
2107	A0A5K1K967	Q8IFP3	-0.4285714285714286	-0.06027667984189724	0.7107236358954514
2108	C0H4C7	Q8IDG2	0.9047619047619048	0.8873517786561266	0.9743276464068504
2109	Q8I0V2	Q8ILF4	-0.7619047619047621	0.06324110671936758	-0.01450360854059322
2110	Q8ILI2	Q8IM10	0.7380952380952381	0.8310276679841897	0.9419806209236398
2111	O77381	Q8IM10	0.9047619047619048	0.9496047430830039	0.9961325325147434
2112	C0H5I7	Q8IJW0	0.09523809523809526	0.22924901185770752	0.6544234735332655
2113	C6KT34	Q8IK90	0.9761904761904763	0.8982213438735178	0.9939020729419298
2114	Q8IDB0	Q8IEQ1	0.04761904761904763	0.3409090909090909	0.736857332530449
2115	O97313	Q8IIV1	-0.6190476190476191	-0.22430830039525693	0.5215714404330957
2116	Q8IDB0	Q8IIU8	0.9047619047619048	0.9219367588932808	0.9960118956249728
2117	Q8IIA4	Q8ILP6	0.9523809523809524	0.9486166007905139	0.9871382251335024
2118	C6KST3	Q8IJT1	0.9761904761904763	0.9723320158102767	0.9912674621405858
2119	Q8IBY4	Q8IJC6	0.9523809523809524	0.9535573122529646	0.996086865069052
2120	Q8I0P6	Q8IBY4	0.9047619047619048	0.8389328063241107	0.9940078511970193
2121	A0A5K1K7U1	C6KT34	0.9761904761904763	0.9604743083003953	0.9889578366460114
2122	Q8I2F4	Q9TY99	0.9047619047619048	0.6857707509881423	0.3023116533702847
2123	O96268	O97245	0.19047619047619052	0.43873517786561267	0.3621082069629417
2124	Q8I0X1	Q8IL11	-0.261904761904762	0.025691699604743084	0.6693856202606228
2125	Q8I1S0	Q8IB60	-0.3571428571428572	0.325098814229249	0.9846139374664772
2126	C0H5H0	Q8IKP1	0.14285714285714288	0.3201581027667984	0.8710217076129184
2127	Q8IDR9	Q8IJV6	0.523809523809524	0.717391304347826	0.9352781848952103
2128	Q8IC01	Q8IJW0	0.261904761904762	0.3003952569169961	0.6929930618874451
2129	C6KTA4	Q8IB24	0.9047619047619048	0.849802371541502	0.9839601758373775
2130	A0A144A1R5	Q8I546	0.28571428571428575	0.38636363636363635	0.914652725845757
2131	O97285	Q8IAX5	-0.38095238095238104	0.2776679841897233	0.9060489190374561
2132	C0H5C2	Q8II61	0.9047619047619048	0.9871541501976285	0.9965121938146746
2133	Q8IAX5	Q8IIK8	-0.09523809523809526	0.11857707509881424	0.6618202442631913
2134	Q8I3J0	Q8IB24	0.880952380952381	0.7114624505928854	0.994140205132513
2135	Q8I5C4	Q8IDG2	0.4285714285714286	0.7233201581027668	0.814787870068113
2136	C6KT19	Q8IAX8	0.04761904761904763	0.22529644268774704	0.8559060438412182
2137	Q8I0U7	Q8IJW0	0.9285714285714287	0.8675889328063242	0.9879958024956494
2138	Q8I3J0	Q8ILI6	0.4047619047619048	0.4782608695652174	0.8157174059543506
2139	Q8I323	Q8IEK3	0.7380952380952381	0.6897233201581028	0.9761858678425979
2140	Q8I6T3	Q8IJN9	0.6904761904761906	0.7411067193675891	0.6950655646128752
2141	Q8I3R0	Q8IE10	0.9523809523809524	0.824110671936759	0.9656941292670582
2142	B9ZSJ2	Q9TY99	0.6666666666666669	0.07015810276679843	-0.23379309867920547
2143	C6KST5	Q8IDG2	0.4047619047619048	0.6798418972332015	0.7975071704507417
2144	Q8I323	Q8IKW5	0.28571428571428575	0.44762845849802374	0.8139408466368119
2145	C0H5C2	Q8IEQ1	-0.2142857142857143	0.3043478260869565	0.7525917590956157
2146	Q8I1V1	Q8IJM0	0.9285714285714287	0.9288537549407114	0.993246052886946
2147	C0H5C2	Q8IIU8	0.7380952380952381	0.9446640316205533	0.989025291362447
2148	Q8IJW0	Q8IKC9	0.9761904761904763	0.892292490118577	0.9925182223473219
2149	C6KSV3	Q8IKW5	0.7380952380952381	0.9021739130434783	0.9862623890621897
2150	Q8IIB4	Q8IIV2	-0.9761904761904763	-0.19762845849802374	0.5654413682286819
2151	Q8IAX8	Q8IB24	0.3571428571428572	0.6106719367588932	0.9701185004638738
2152	C6KT25	Q8IKW5	-0.6190476190476191	-0.06126482213438736	0.584063843539013
2153	A0A5K1K967	Q8I2X4	0.2142857142857143	0.7262845849802372	0.7825256146503092
2154	Q8I5C4	Q8ILA4	0.9285714285714287	0.9762845849802372	0.9616639091537007
2155	Q8IAX5	Q8IKM5	0.9047619047619048	0.9673913043478262	0.9867889122847453
2156	Q8IAX8	Q8IE84	0.261904761904762	0.6511857707509883	0.9271016541411738
2157	A0A5K1K8V8	Q8IJC6	0.9761904761904763	0.8784584980237155	0.9857473052051741
2158	Q8IBN4	Q8IJ76	-0.6190476190476191	0.22924901185770752	0.24385105051159908
2159	Q8IBY4	Q8IM10	0.9047619047619048	0.9535573122529646	0.9906235629315825
2160	K7NTP5	Q8IJC6	0.30952380952380953	0.6907114624505929	0.8093538144857096
2161	Q8ILK3	Q8IM10	0.9285714285714287	0.8527667984189724	0.9478317659905797
2162	C6KST5	Q8ILA4	0.9523809523809524	0.9051383399209486	0.9536870383684461
2163	Q8IDK7	Q8ILI2	0.880952380952381	0.9723320158102767	0.9878820836078153
2164	Q8IE66	Q8IFP3	-0.2142857142857143	0.816205533596838	0.43980816578462584
2165	Q8I261	Q8IJT1	0.9761904761904763	0.9535573122529646	0.9943471554291076
2166	O97313	Q8IE10	0.880952380952381	0.7440711462450592	0.9437121304022316
2167	Q6ZLZ9	Q8IFP3	0.4047619047619048	0.7618577075098815	0.9021648138607166
2168	C6KSV2	Q6ZLZ9	-0.8095238095238096	-0.1383399209486166	0.6054408713506939
2169	Q8IBB9	Q8ILZ1	0.5000000000000001	0.7569169960474308	0.23883680886511832
2170	O00806	Q8I3T8	0.9047619047619048	0.849802371541502	0.9936376790963766
2171	C6KST3	Q8IAR3	1.0	0.9555335968379446	0.9956117360809613
2172	Q8I3M5	Q8ILI2	0.7857142857142858	0.941699604743083	0.9610268203560981
2173	C6KT25	P50250	0.38095238095238104	0.3794466403162055	0.8058231022237285
2174	Q8I0V2	Q8IJC6	0.023809523809523815	0.24505928853754944	0.8885686976913405
2175	Q8IET7	Q8IJX8	0.5714285714285715	0.5800395256916997	0.9248766093943765
2176	Q8I490	Q8IFM0	-0.2380952380952381	-0.08695652173913043	-0.05839296150117726
2177	Q8I3A4	Q8II82	0.8333333333333335	0.9456521739130436	0.966963256814026
2178	Q8I5H4	Q8IBV7	-0.3571428571428572	0.043478260869565216	0.6990979224697649
2179	A0A144A1R5	Q8IKK7	-0.4761904761904762	-0.10375494071146245	0.5273126185059587
2180	Q8II72	Q8IIF0	0.9285714285714287	0.816205533596838	0.9696795481434514
2181	Q8IBR6	Q8II43	0.6904761904761906	0.6847826086956521	0.8953841610584422
2182	Q8IEK3	Q8IKM5	-0.2380952380952381	0.24011857707509882	0.7487521594476085
2183	Q8IAX5	Q8IDR9	0.9523809523809524	0.8715415019762847	0.9773821599932498
2184	Q8IE10	Q8ILL2	0.880952380952381	0.7371541501976284	0.9534725455305135
2185	Q8I3R0	Q8I492	0.4285714285714286	0.5276679841897233	0.8468495711510913
2186	O77381	Q8I323	0.19047619047619052	0.34980237154150196	0.8118271561616334
2187	Q8IDB0	Q8IE66	-0.19047619047619052	-0.30830039525691705	-0.14408080792156924
2188	Q8IET7	Q8IIM8	-0.09523809523809526	0.1274703557312253	0.8891862756045155
2189	Q8IJV6	Q8IL58	0.8571428571428572	0.8705533596837944	0.9715909835351917
2190	Q8I566	Q8IJN9	0.5476190476190477	0.6531620553359684	0.572943472935603
2191	O77323	Q8IFP3	-0.4761904761904762	0.2875494071146245	0.6044698105940882
2192	Q8I323	Q8I3R0	0.1666666666666667	0.5207509881422925	0.8790432358702767
2193	A0A5K1K8V8	Q8IM10	0.9523809523809524	0.849802371541502	0.9693381072487488
2194	O97313	Q8I3T8	0.9523809523809524	0.9189723320158102	0.995743183314634
2195	Q6ZMA7	Q8I3R0	0.9523809523809524	0.5701581027667983	0.9381630709562294
2196	Q8IB24	Q8IIV2	-0.9285714285714287	0.2806324110671937	0.5488833873638026
2197	K7NTP5	Q8IM10	0.3333333333333334	0.7233201581027668	0.8742115440072915
2198	C0H4A6	Q8IAX5	0.9761904761904763	0.9594861660079053	0.9969069503735064
2199	Q8I6T1	Q8IKV8	-0.9047619047619048	0.21640316205533597	0.09586486854383947
2200	Q8I2X4	Q8ILC1	0.28571428571428575	0.6620553359683795	0.557569583510622
2201	P50250	Q8IKW5	0.38095238095238104	0.6205533596837945	0.9309197562391225
2202	Q8IDB0	Q8IKH8	1.0	0.9644268774703558	0.9954753995271104
2203	C6KT18	Q8ILL2	-0.6904761904761906	-0.21541501976284588	0.6521142987453965
2204	Q8IDR9	Q8IL02	0.9047619047619048	0.7292490118577075	0.9732923043946785
2205	O97247	Q8II24	0.9761904761904763	0.9713438735177865	0.9666331177006998
2206	O97285	Q8I5H4	-0.880952380952381	-0.03260869565217391	0.8966282590232524
2207	O96220	Q8I2X4	0.28571428571428575	0.6284584980237155	0.5237478276657888
2208	A0A5K1K9E5	C0H571	0.1666666666666667	0.5345849802371541	0.08378269758419639
2209	C6KT23	Q8I463	0.9523809523809524	0.933794466403162	0.9936633612294459
2210	C6S3I6	Q8I3A1	0.9285714285714287	0.9703557312252965	0.9938173532432412
2211	Q8IDB0	Q8IIV1	-0.7380952380952381	-0.2855731225296443	0.5089639126537272
2212	Q8I261	Q8IAR3	1.0	0.9496047430830039	0.9846384313522137
2213	O97313	Q8IBV7	-0.8333333333333335	-0.18675889328063244	0.5829987953748312
